CODGEO,LIBGEO,POPULATION
02,Seringes-et-Nesles,285
02,Sermoise,339
02,Servais,306
02,Serval,49
02,Séry-lès-Mézières,625
02,Silly-la-Poterie,127
02,Sinceny,2064
02,Sissonne,2072
02,Sissy,481
02,Soissons,28472
02,Soize,96
02,Sommelans,62
02,Sommeron,137
02,Sommette-Eaucourt,166
02,Sons-et-Ronchères,226
02,Sorbais,291
02,Soucy,97
02,Soupir,285
02,Le Sourd,167
02,Surfontaine,101
02,Suzy,309
02,Taillefontaine,259
02,Tannières,13
02,Tartiers,178
02,Tavaux-et-Pontséricourt,591
02,Tergnier,13938
02,Terny-Sorny,319
02,Thenailles,243
02,Thenelles,555
02,Thiernu,99
02,Le Thuel,179
02,Torcy-en-Valois,88
02,Toulis-et-Attencourt,133
02,Travecy,685
02,Trefcon,90
02,Trélou-sur-Marne,964
02,Troësnes,240
02,Trosly-Loire,606
02,Trucy,153
02,Tugny-et-Pont,284
02,Tupigny,352
02,Ugny-le-Gay,169
02,Urcel,554
02,Urvillers,621
02,Vadencourt,577
02,Vailly-sur-Aisne,2036
02,La Vallée-au-Blé,370
02,La Vallée-Mulâtre,163
02,Variscourt,200
02,Vassens,175
02,Vasseny,205
02,Vassogne,70
02,Vaucelles-et-Beffecourt,227
02,Vaudesson,261
02,Vaux-Andigny,962
02,Vaux-en-Vermandois,130
02,Vauxaillon,502
02,Vauxbuin,779
02,Vauxcéré,83
02,Vauxrezis,334
02,Vauxtin,47
02,Vendelles,109
02,Vendeuil,927
02,Vendhuile,541
02,Vendières,159
02,Vendresse-Beaulne,116
02,Vénérolles,231
02,Venizel,1342
02,Verdilly,450
02,Le Verguier,214
02,Vermand,1076
02,Verneuil-sous-Coucy,129
02,Verneuil-sur-Serre,252
02,Versigny,473
02,Vervins,2507
02,Vesles-et-Caumont,233
02,Veslud,247
02,Veuilly-la-Poterie,146
02,Vézaponin,132
02,Vézilly,194
02,Vic-sur-Aisne,1724
02,Vichel-Nanteuil,88
02,Viel-Arcy,178
02,Viels-Maisons,1103
02,Vierzy,446
02,Viffort,327
02,Vigneux-Hocquet,275
02,La Ville-aux-Bois-lès-Dizy,178
02,La Ville-aux-Bois-lès-Pontavert,139
02,Ville-Savoye,65
02,Villemontoire,197
02,Villeneuve-Saint-Germain,2512
02,Villeneuve-sur-Fère,262
02,Villequier-Aumont,636
02,Villeret,310
02,Villers-Agron-Aiguizy,85
02,Villers-Cotterêts,10797
02,Villers-en-Prayères,129
02,Villers-Hélon,227
02,Villers-le-Sec,294
02,Villers-lès-Guise,168
02,Villers-Saint-Christophe,461
02,Villers-sur-Fère,518
02,Villiers-Saint-Denis,1039
02,Vincy-Reuil-et-Magny,127
02,Viry-Noureuil,1762
02,Vivaise,751
02,Vivières,415
02,Voharies,70
02,Vorges,378
02,Voulpaix,416
02,Voyenne,289
02,Vregny,90
02,Vuillery,42
02,Wassigny,966
02,Watigny,371
02,Wiège-Faty,218
02,Wimy,446
02,Wissignicourt,150
03,Abrest,2789
03,Agonges,342
03,Ainay-le-Château,1021
03,Andelaroche,265
03,Archignat,347
03,Arfeuilles,665
03,Arpheuilles-Saint-Priest,351
03,Arronnes,372
03,Aubigny,153
03,Audes,447
03,Aurouër,412
03,Autry-Issards,345
03,Avermes,3838
03,Avrilly,142
03,Bagneux,320
03,Barberier,133
03,Barrais-Bussolles,205
03,Bayet,694
03,Beaulon,1661
03,Beaune-d'Allier,294
03,Bègues,231
03,Bellenaves,1017
03,Bellerive-sur-Allier,8565
03,Bert,256
03,Bessay-sur-Allier,1393
03,Besson,778
03,Bézenet,1006
03,Billezois,391
03,Billy,843
03,Biozat,765
03,Bizeneuille,290
03,Blomard,216
03,Bost,194
03,Boucé,523
03,Le Bouchaud,203
03,Bourbon-l'Archambault,2559
03,Braize,284
03,Bransat,484
03,Bresnay,377
03,Bressolles,1042
03,Le Brethon,349
03,Le Breuil,550
03,Broût-Vernet,1207
03,Brugheas,1426
03,Busset,890
03,Buxières-les-Mines,1055
03,La Celle,420
03,Cérilly,1322
03,Cesset,392
03,La Chabanne,192
03,Chambérat,322
03,Chamblet,1092
03,Chantelle,1064
03,Chapeau,228
03,La Chapelaude,984
03,La Chapelle,377
03,La Chapelle-aux-Chasses,210
03,Chappes,209
03,Chareil-Cintrat,364
03,Charmeil,823
03,Charmes,408
03,Charroux,381
03,Chassenard,961
03,Château-sur-Allier,181
03,Châtel-de-Neuvre,560
03,Châtel-Montagne,380
03,Châtelperron,152
03,Châtelus,120
03,Châtillon,319
03,Chavenon,126
03,Chavroches,262
03,Chazemais,522
03,Chemilly,632
03,Chevagnes,675
03,Chezelle,194
03,Chézy,218
03,Chirat-l'Église,129
03,Chouvigny,220
03,Cindré,324
03,Cognat-Lyonne,703
03,Colombier,329
03,Commentry,6506
03,Contigny,615
03,Cosne-d'Allier,2146
03,Coulandon,673
03,Coulanges,323
03,Couleuvre,569
03,Courçais,343
03,Coutansouze,133
03,Couzon,278
03,Créchy,479
03,Cressanges,657
03,Creuzier-le-Neuf,1095
03,Creuzier-le-Vieux,3313
03,Cusset,13545
03,Deneuille-lès-Chantelle,89
03,Deneuille-les-Mines,356
03,Désertines,4308
03,Deux-Chaises,411
03,Diou,1464
03,Domérat,9033
03,Dompierre-sur-Besbre,3112
03,Le Donjon,1082
03,Doyet,1224
03,Droiturier,344
03,Durdat-Larequille,1309
03,Ébreuil,1270
03,Échassières,392
03,Escurolles,754
03,Espinasse-Vozelle,946
03,Estivareilles,1121
03,Étroussat,666
03,Ferrières-sur-Sichon,566
03,La Ferté-Hauterive,292
03,Fleuriel,340
03,Fourilles,202
03,Franchesse,461
03,Gannat,5841
03,Gannay-sur-Loire,405
03,Garnat-sur-Engièvre,688
03,Gennetines,681
03,Gipcy,234
03,Givarlais,246
03,Gouise,237
03,La Guillermie,133
03,Hauterive,1194
03,Hérisson,645
03,Huriel,2669
03,Hyds,319
03,Isle-et-Bardais,269
03,Isserpent,517
03,Jaligny-sur-Besbre,598
03,Jenzat,522
03,Laféline,204
03,Lalizolle,342
03,Lamaids,197
03,Langy,274
03,Lapalisse,3105
03,Laprugne,328
03,Lavault-Sainte-Anne,1126
03,Lavoine,159
03,Lenax,265
03,Lételon,114
03,Liernolles,211
03,Lignerolles,768
03,Limoise,181
03,Loddes,162
03,Loriges,355
03,Louchy-Montfand,430
03,Louroux-Bourbonnais,248
03,Louroux-de-Beaune,180
03,Louroux-de-Bouble,268
03,Louroux-Hodement,343
03,Luneau,291
03,Lurcy-Lévis,1963
03,Lusigny,1729
03,Magnet,935
03,Maillet,344
03,Malicorne,825
03,Marcenat,373
03,Marcillat-en-Combraille,894
03,Marigny,194
03,Mariol,771
03,Le Mayet-d'École,286
03,Le Mayet-de-Montagne,1457
03,Mazerier,294
03,Mazirat,283
03,Meaulne,774
03,Meillard,299
03,Meillers,150
03,Mercy,259
03,Mesples,129
03,Molinet,1173
03,Molles,863
03,Monestier,296
03,Monétay-sur-Allier,494
03,Monétay-sur-Loire,277
03,Montaigu-le-Blin,314
03,Montaiguët-en-Forez,321
03,Montbeugny,693
03,Montcombroux-les-Mines,334
03,Monteignet-sur-l'Andelot,254
03,Le Montet,485
03,Montilly,531
03,Montluçon,37839
03,Montmarault,1501
03,Montoldre,638
03,Montord,219
03,Montvicq,728
03,Moulins,19474
03,Murat,290
03,Nades,149
03,Nassigny,191
03,Naves,113
03,Néris-les-Bains,2606
03,Neuilly-en-Donjon,218
03,Neuilly-le-Réal,1458
03,Neure,177
03,Neuvy,1557
03,Nizerolles,351
03,Noyant-d'Allier,703
03,Paray-le-Frésil,386
03,Paray-sous-Briailles,644
03,Périgny,468
03,La Petite-Marche,196
03,Pierrefitte-sur-Loire,508
03,Le Pin,402
03,Poëzat,136
03,Pouzy-Mésangy,392
03,Prémilhat,2408
03,Quinssaines,1430
03,Reugny,263
03,Rocles,401
03,Rongères,587
03,Ronnet,176
03,Saint-Angel,754
03,Saint-Aubin-le-Monial,275
03,Saint-Bonnet-de-Four,208
03,Saint-Bonnet-de-Rochefort,663
03,Saint-Bonnet-Tronçais,731
03,Saint-Caprais,84
03,Saint-Christophe,486
03,Saint-Clément,325
03,Saint-Désiré,433
03,Saint-Didier-en-Donjon,269
03,Saint-Didier-la-Forêt,380
03,Saint-Éloy-d'Allier,50
03,Saint-Ennemond,652
03,Saint-Étienne-de-Vicq,530
03,Saint-Fargeol,203
03,Saint-Félix,335
03,Saint-Genest,366
03,Saint-Gérand-de-Vaux,402
03,Saint-Gérand-le-Puy,1023
03,Saint-Germain-de-Salles,430
03,Saint-Germain-des-Fossés,3691
03,Saint-Hilaire,505
03,Saint-Léger-sur-Vouzance,264
03,Saint-Léon,622
03,Saint-Léopardin-d'Augy,342
03,Saint-Loup,542
03,Saint-Marcel-en-Marcillat,149
03,Saint-Marcel-en-Murat,140
03,Saint-Martin-des-Lais,136
03,Saint-Martinien,629
03,Saint-Menoux,1019
03,Saint-Nicolas-des-Biefs,176
03,Saint-Palais,174
03,Saint-Pierre-Laval,381
03,Saint-Plaisir,396
03,Saint-Pont,612
03,Saint-Pourçain-sur-Besbre,428
03,Saint-Pourçain-sur-Sioule,4971
03,Saint-Priest-d'Andelot,149
03,Saint-Priest-en-Murat,210
03,Saint-Prix,781
03,Saint-Rémy-en-Rollat,1662
03,Saint-Sauvier,356
03,Saint-Sornin,235
03,Saint-Victor,2097
03,Saint-Voir,193
03,Saint-Yorre,2797
03,Sainte-Thérence,205
03,Saligny-sur-Roudon,708
03,Sanssat,263
03,Saulcet,678
03,Saulzet,378
03,Sauvagny,96
03,Sazeret,165
03,Serbannes,788
03,Servilly,280
03,Seuillet,502
03,Sorbier,301
03,Souvigny,1907
03,Sussat,104
03,Target,275
03,Taxat-Senat,219
03,Teillet-Argenty,575
03,Terjat,216
03,Le Theil,407
03,Theneuille,377
03,Thiel-sur-Acolin,1058
03,Thionne,321
03,Tortezais,179
03,Toulon-sur-Allier,1138
03,Treban,401
03,Treignat,452
03,Treteau,566
03,Trévol,1692
03,Trézelles,390
03,Tronget,919
03,Urçay,293
03,Ussel-d'Allier,152
03,Valignat,83
03,Valigny,381
03,Vallon-en-Sully,1663
03,Varennes-sur-Allier,3554
03,Varennes-sur-Tèche,257
03,Vaumas,541
03,Vaux,1064
03,Veauce,37
03,Venas,251
03,Vendat,2226
03,Verneix,611
03,Le Vernet,1932
03,Verneuil-en-Bourbonnais,254
03,Vernusse,165
03,Le Veurdre,476
03,Vichy,25325
03,Vicq,331
03,Vieure,273
03,Le Vilhain,258
03,Villebret,1305
03,Villefranche-d'Allier,1342
03,Villeneuve-sur-Allier,1043
03,Viplaix,295
03,Vitray,103
03,Voussac,463
03,Ygrande,778
03,Yzeure,12905
04,Aiglun,1350
04,Allemagne-en-Provence,523
04,Allons,145
04,Allos,645
04,Angles,65
04,Annot,1068
04,Archail,20
04,Aubenas-les-Alpes,106
04,Aubignosc,558
04,Authon,49
04,Auzet,96
04,Banon,1026
04,Barcelonnette,2706
04,Barles,143
04,Barras,138
04,Barrême,446
04,Bayons,209
04,Beaujeu,146
04,Beauvezer,354
04,Bellaffaire,151
04,Bevons,244
04,Beynes,121
04,Blieux,58
04,Bras-d'Asse,574
04,Braux,122
04,La Bréole,361
04,La Brillanne,1068
04,Brunet,262
04,Le Brusquet,964
04,Le Caire,63
04,Castellane,1549
04,Le Castellard-Mélan,65
04,Le Castellet,292
04,Castellet-lès-Sausses,131
04,Céreste,1218
04,Le Chaffaut-Saint-Jurson,722
04,Champtercier,755
04,Château-Arnoux-Saint-Auban,5198
04,Châteaufort,26
04,Châteauneuf-Miravail,76
04,Châteauneuf-Val-Saint-Donat,493
04,Châteauredon,75
04,Chaudon-Norante,182
04,Clamensane,179
04,Claret,249
04,Clumanc,190
04,Colmars,397
04,La Condamine-Châtelard,203
04,Corbières,1068
04,Cruis,643
04,Curbans,497
04,Curel,58
04,Dauphin,812
04,Demandolx,120
04,Digne-les-Bains,16512
04,Draix,98
04,Enchastrayes,396
04,Entrages,112
04,Entrepierres,397
04,Entrevaux,907
04,Entrevennes,162
04,L' Escale,1369
04,Esparron-de-Verdon,421
04,Estoublon,478
04,Faucon-de-Barcelonnette,304
04,Faucon-du-Caire,56
04,Fontienne,131
04,Forcalquier,4842
04,Le Fugeret,192
04,Ganagobie,83
04,La Garde,81
04,Gigors,59
04,Gréoux-les-Bains,2664
04,Hautes-Duyes,42
04,L' Hospitalet,89
04,Jausiers,1134
04,La Javie,394
04,Lambruisse,96
04,Larche,57
04,Lardiers,115
04,Le Lauzet-Ubaye,224
04,Limans,341
04,Lurs,376
04,Majastres,2
04,Malijai,1989
04,Mallefougasse-Augès,310
04,Mallemoisson,1014
04,Mane,1380
04,Manosque,22412
04,Marcoux,511
04,Méailles,112
04,Les Mées,3592
04,Melve,115
04,Méolans-Revel,334
04,Meyronnes,57
04,Mézel,693
04,Mirabeau,501
04,Mison,1064
04,Montagnac-Montpezat,414
04,Montclar,441
04,Montfort,365
04,Montfuron,207
04,Montjustin,55
04,Montlaux,140
04,Montsalier,109
04,Moriez,220
04,La Motte-du-Caire,537
04,Moustiers-Sainte-Marie,684
04,La Mure-Argens,342
04,Nibles,43
04,Niozelles,276
04,Noyers-sur-Jabron,484
04,Les Omergues,129
04,Ongles,348
04,Oppedette,60
04,Oraison,5716
04,La Palud-sur-Verdon,335
04,Peipin,1490
04,Peyroules,228
04,Peyruis,2809
04,Piégut,155
04,Pierrerue,507
04,Pierrevert,3706
04,Pontis,80
04,Prads-Haute-Bléone,189
04,Puimichel,209
04,Puimoisson,749
04,Quinson,441
04,Redortiers,61
04,Reillanne,1557
04,Revest-des-Brousses,271
04,Revest-du-Bion,581
04,Revest-Saint-Martin,62
04,Riez,1822
04,La Robine-sur-Galabre,306
04,La Rochegiron,93
04,La Rochette,64
04,Rougon,103
04,Roumoules,711
04,Saint-André-les-Alpes,932
04,Saint-Benoît,132
04,Saint-Étienne-les-Orgues,1249
04,Saint-Geniez,92
04,Saint-Jacques,54
04,Saint-Jeannet,61
04,Saint-Julien-d'Asse,186
04,Saint-Julien-du-Verdon,156
04,Saint-Jurs,144
04,Saint-Laurent-du-Verdon,88
04,Saint-Lions,44
04,Saint-Maime,828
04,Saint-Martin-de-Brômes,565
04,Saint-Martin-les-Eaux,114
04,Saint-Martin-lès-Seyne,13
04,Saint-Michel-l'Observatoire,1214
04,Saint-Paul-sur-Ubaye,208
04,Saint-Pierre,98
04,Saint-Pons,689
04,Saint-Vincent-les-Forts,332
04,Saint-Vincent-sur-Jabron,218
04,Sainte-Croix-à-Lauze,81
04,Sainte-Croix-du-Verdon,122
04,Sainte-Tulle,3416
04,Salignac,623
04,Saumane,110
04,Sausses,121
04,Selonnet,438
04,Senez,166
04,Seyne,1392
04,Sigonce,412
04,Sigoyer,103
04,Simiane-la-Rotonde,596
04,Sisteron,7312
04,Soleilhas,123
04,Sourribes,179
04,Tartonne,140
04,Thèze,223
04,Thoard,730
04,Thorame-Basse,219
04,Thorame-Haute,232
04,Les Thuiles,380
04,Turriers,353
04,Ubraye,93
04,Uvernet-Fours,579
04,Vachères,261
04,Val-de-Chalvagne,82
04,Valavoire,41
04,Valbelle,245
04,Valensole,3244
04,Valernes,256
04,Vaumeilh,264
04,Venterol,248
04,Verdaches,61
04,Vergons,115
04,Le Vernet,127
04,Villars-Colmars,253
04,Villemus,178
04,Villeneuve,3881
04,Volonne,1679
04,Volx,3125
05,Abriès,322
05,Aiguilles,444
05,Ancelle,896
05,Antonaves,179
05,L' Argentière-la-Bessée,2311
05,Arvieux,368
05,Aspremont,326
05,Aspres-lès-Corps,120
05,Aspres-sur-Buëch,827
05,Avançon,404
05,Baratier,520
05,Barcillonnette,156
05,Barret-sur-Méouge,230
05,La Bâtie-Montsaléon,222
05,La Bâtie-Neuve,2449
05,La Bâtie-Vieille,316
05,La Beaume,157
05,Le Bersac,151
05,Bréziers,201
05,Briançon,12190
05,Bruis,78
05,Buissard,190
05,Ceillac,298
05,Cervières,179
05,Chabestan,147
05,Chabottes,801
05,Champcella,177
05,Champoléon,140
05,Chanousse,54
05,La Chapelle-en-Valgaudémar,106
05,Château-Ville-Vieille,339
05,Châteauneuf-d'Oze,25
05,Châteauneuf-de-Chabre,332
05,Châteauroux-les-Alpes,1110
05,Châteauvieux,476
05,Chauffayer,389
05,Chorges,2774
05,Les Costes,171
05,Crévoux,130
05,Crots,1010
05,Dévoluy,1011
05,Embrun,6123
05,Éourres,126
05,L' Épine,187
05,Esparron,40
05,Espinasses,690
05,Étoile-Saint-Cyrice,31
05,Eygliers,761
05,Eyguians,229
05,La Fare-en-Champsaur,473
05,La Faurie,301
05,Forest-Saint-Julien,298
05,Fouillouse,214
05,Freissinières,205
05,La Freissinouse,708
05,Furmeyer,141
05,Gap,40255
05,Le Glaizil,183
05,La Grave,487
05,Guillestre,2345
05,La Haute-Beaume,10
05,Jarjayes,412
05,Lagrand,266
05,Laragne-Montéglin,3491
05,Lardier-et-Valença,320
05,Laye,240
05,Lazer,348
05,Lettret,172
05,Manteyer,420
05,Méreuil,86
05,Molines-en-Queyras,308
05,Monêtier-Allemont,303
05,Le Monêtier-les-Bains,1003
05,Mont-Dauphin,152
05,Montbrand,67
05,Montclus,58
05,Montgardin,459
05,Montgenèvre,530
05,Montjay,104
05,Montmaur,522
05,Montmorin,94
05,Montrond,63
05,La Motte-en-Champsaur,223
05,Moydans,57
05,Neffes,749
05,Névache,362
05,Nossage-et-Bénévent,12
05,Le Noyer,277
05,Orcières,728
05,Orpierre,318
05,Les Orres,532
05,Oze,103
05,Pelleautier,662
05,Pelvoux,475
05,La Piarre,88
05,Le Poët,743
05,Poligny,330
05,Prunières,297
05,Puy-Saint-André,468
05,Puy-Saint-Eusèbe,133
05,Puy-Saint-Pierre,519
05,Puy-Saint-Vincent,281
05,Puy-Sanières,232
05,Rabou,78
05,Rambaud,371
05,Réallon,253
05,Remollon,438
05,Réotier,202
05,Ribeyret,100
05,Ribiers,811
05,Risoul,676
05,Ristolas,69
05,La Roche-de-Rame,856
05,La Roche-des-Arnauds,1466
05,Rochebrune,169
05,La Rochette,473
05,Rosans,505
05,Rousset,155
05,Saint-André-d'Embrun,641
05,Saint-André-de-Rosans,140
05,Saint-Apollinaire,128
05,Saint-Auban-d'Oze,76
05,Saint-Bonnet-en-Champsaur,2047
05,Saint-Chaffrey,1654
05,Saint-Clément-sur-Durance,295
05,Saint-Crépin,665
05,Saint-Étienne-le-Laus,308
05,Saint-Eusèbe-en-Champsaur,149
05,Saint-Firmin,478
05,Saint-Genis,50
05,Saint-Jacques-en-Valgodemard,145
05,Saint-Jean-Saint-Nicolas,980
05,Saint-Julien-en-Beauchêne,125
05,Saint-Julien-en-Champsaur,345
05,Saint-Laurent-du-Cros,499
05,Saint-Léger-les-Mélèzes,339
05,Saint-Martin-de-Queyrières,1086
05,Saint-Maurice-en-Valgodemard,148
05,Saint-Michel-de-Chaillol,318
05,Saint-Pierre-Avez,31
05,Saint-Pierre-d'Argençon,157
05,Saint-Sauveur,429
05,Saint-Véran,262
05,Sainte-Colombe,63
05,Sainte-Marie,40
05,Le Saix,103
05,Saléon,92
05,Salérans,96
05,La Salle-les-Alpes,960
05,La Saulce,1392
05,Le Sauze-du-Lac,141
05,Savines-le-Lac,1069
05,Savournon,241
05,Serres,1229
05,Sigottier,84
05,Sigoyer,652
05,Sorbiers,41
05,Tallard,2040
05,Théus,206
05,Trescléoux,310
05,Upaix,439
05,Val-des-Prés,615
05,Vallouise,755
05,Valserres,234
05,Vars,678
05,Ventavon,498
05,Veynes,3150
05,Les Vigneaux,491
05,Villar-d'Arêne,324
05,Villar-Loubière,45
05,Villar-Saint-Pancrace,1428
05,Vitrolles,206
06,Aiglun,89
06,Amirat,69
06,Andon,561
06,Antibes,75456
06,Ascros,170
06,Aspremont,2162
06,Auribeau-sur-Siagne,3106
06,Auvare,43
06,Bairols,107
06,Le Bar-sur-Loup,2991
06,Beaulieu-sur-Mer,3734
06,Beausoleil,13279
06,Belvédère,636
06,Bendejun,953
06,Berre-les-Alpes,1275
06,Beuil,509
06,Bézaudun-les-Alpes,246
06,Biot,10015
06,Blausasc,1466
06,La Bollène-Vésubie,543
06,Bonson,727
06,Bouyon,485
06,Breil-sur-Roya,2480
06,Briançonnet,236
06,La Brigue,719
06,Le Broc,1405
06,Cabris,1342
06,Cagnes-sur-Mer,46940
06,Caille,437
06,Cannes,73325
06,Le Cannet,43187
06,Cantaron,1357
06,Cap-d'Ail,4606
06,Carros,11756
06,Castagniers,1537
06,Castellar,972
06,Castillon,381
06,Caussols,252
06,Châteauneuf-d'Entraunes,46
06,Châteauneuf-Grasse,3154
06,Châteauneuf-Villevieille,896
06,Cipières,377
06,Clans,582
06,Coaraze,807
06,La Colle-sur-Loup,7815
06,Collongues,105
06,Colomars,3322
06,Conségudes,98
06,Contes,7279
06,Courmes,115
06,Coursegoules,510
06,La Croix-sur-Roudoule,98
06,Cuébris,118
06,Daluis,151
06,Drap,4317
06,Duranus,154
06,Entraunes,116
06,L' Escarène,2480
06,Escragnolles,618
06,Èze,2526
06,Falicon,1965
06,Les Ferres,100
06,Fontan,323
06,Gars,70
06,Gattières,4101
06,La Gaude,6573
06,Gilette,1512
06,Gorbio,1307
06,Gourdon,413
06,Grasse,50916
06,Gréolières,597
06,Guillaumes,673
06,Ilonse,180
06,Isola,722
06,Lantosque,1318
06,Levens,4819
06,Lieuche,41
06,Lucéram,1216
06,Malaussène,278
06,Mandelieu-la-Napoule,22864
06,Marie,100
06,Le Mas,166
06,Massoins,107
06,Menton,28100
06,Mouans-Sartoux,9941
06,Mougins,18302
06,Moulinet,246
06,Les Mujouls,43
06,Nice,342295
06,Opio,2194
06,Pégomas,7598
06,Peille,2339
06,Peillon,1492
06,La Penne,332
06,Péone,1003
06,Peymeinade,8005
06,Pierlas,89
06,Pierrefeu,296
06,Puget-Rostang,131
06,Puget-Théniers,1861
06,Revest-les-Roches,217
06,Rigaud,215
06,Rimplas,143
06,Roquebillière,1767
06,Roquebrune-Cap-Martin,12646
06,Roquefort-les-Pins,6404
06,Roquestéron,567
06,Roquestéron-Grasse,79
06,La Roquette-sur-Siagne,5381
06,La Roquette-sur-Var,889
06,Roubion,123
06,Roure,203
06,Le Rouret,3989
06,Saint-André-de-la-Roche,5407
06,Saint-Antonin,116
06,Saint-Auban,232
06,Saint-Blaise,996
06,Saint-Cézaire-sur-Siagne,3851
06,Saint-Dalmas-le-Selvage,123
06,Saint-Étienne-de-Tinée,1291
06,Saint-Jean-Cap-Ferrat,1767
06,Saint-Jeannet,3992
06,Saint-Laurent-du-Var,28891
06,Saint-Léger,69
06,Saint-Martin-d'Entraunes,112
06,Saint-Martin-du-Var,2735
06,Saint-Martin-Vésubie,1368
06,Saint-Paul-de-Vence,3504
06,Saint-Sauveur-sur-Tinée,352
06,Saint-Vallier-de-Thiey,3480
06,Sainte-Agnès,1158
06,Sallagriffon,44
06,Saorge,442
06,Sauze,82
06,Séranon,489
06,Sigale,206
06,Sospel,3636
06,Spéracèdes,1286
06,Tende,2157
06,Théoule-sur-Mer,1514
06,Thiéry,103
06,Le Tignet,3267
06,Toudon,322
06,Touët-de-l'Escarène,305
06,Touët-sur-Var,698
06,La Tour,573
06,Tourette-du-Château,122
06,Tournefort,147
06,Tourrette-Levens,4794
06,Tourrettes-sur-Loup,3990
06,La Trinité,10232
06,La Turbie,3162
06,Utelle,793
06,Valbonne,13092
06,Valdeblore,891
06,Valderoure,417
06,Vallauris,26465
06,Venanson,150
06,Vence,19052
06,Villars-sur-Var,668
06,Villefranche-sur-Mer,5326
06,Villeneuve-d'Entraunes,67
06,Villeneuve-Loubet,14346
07,Accons,406
07,Ailhon,547
07,Aizac,153
07,Ajoux,89
07,Alba-la-Romaine,1402
07,Albon-d'Ardèche,160
07,Alboussière,1038
07,Alissas,1430
07,Andance,1156
07,Annonay,16075
07,Antraigues-sur-Volane,541
07,Arcens,361
07,Ardoix,1152
07,Arlebosc,331
07,Arras-sur-Rhône,519
07,Asperjoc,422
07,Les Assions,686
07,Astet,36
07,Aubenas,11803
07,Aubignas,473
07,Baix,1049
07,Balazuc,353
07,Banne,692
07,Barnas,209
07,Le Béage,287
07,Beauchastel,1779
07,Beaulieu,475
07,Beaumont,232
07,Beauvène,230
07,Berrias-et-Casteljau,716
07,Berzème,171
07,Bessas,183
07,Bidon,232
07,Boffres,651
07,Bogy,416
07,Borée,164
07,Borne,43
07,Boucieu-le-Roi,285
07,Boulieu-lès-Annonay,2156
07,Bourg-Saint-Andéol,7241
07,Bozas,246
07,Brossainc,240
07,Burzet,424
07,Cellier-du-Luc,88
07,Chalencon,306
07,Le Chambon,48
07,Chambonas,665
07,Champagne,621
07,Champis,601
07,Chandolas,487
07,Chanéac,264
07,Charmes-sur-Rhône,2630
07,Charnas,880
07,Chassiers,999
07,Châteaubourg,226
07,Châteauneuf-de-Vernoux,229
07,Chauzon,359
07,Chazeaux,107
07,Cheminas,355
07,Le Cheylard,3038
07,Chirols,263
07,Chomérac,2990
07,Colombier-le-Cardinal,275
07,Colombier-le-Jeune,566
07,Colombier-le-Vieux,667
07,Cornas,2234
07,Coucouron,867
07,Coux,1669
07,Le Crestet,530
07,Creysseilles,126
07,Cros-de-Géorand,166
07,Cruas,2935
07,Darbres,228
07,Davézieux,3049
07,Désaignes,1129
07,Devesset,287
07,Dompnac,74
07,Dornas,243
07,Dunière-sur-Eyrieux,428
07,Eclassan,991
07,Empurany,554
07,Étables,845
07,Fabras,396
07,Faugères,110
07,Félines,1505
07,Flaviac,1176
07,Fons,316
07,Freyssenet,49
07,Genestelle,295
07,Gilhac-et-Bruzac,165
07,Gilhoc-sur-Ormèze,443
07,Gluiras,386
07,Glun,696
07,Gourdon,93
07,Gras,599
07,Gravières,444
